title,titleUrl,time,year,weekday,hour,date,author,type
Adele - Someone Like You Karaoke,https://www.youtube.com/watch?v=Cgdes6lFjzM,2017-04-08 12:16:18.067000+00:00,2017,5,12,2017-04-08,,
https://www.youtube.com/watch?v=U4gsAS8h3p0,https://www.youtube.com/watch?v=U4gsAS8h3p0,2017-04-08 11:21:06.276000+00:00,2017,5,11,2017-04-08,,
The Ultimate Snowboarding Compilation (The Art Of Snowboarding),https://www.youtube.com/watch?v=0uGETVnkujA,2017-04-08 11:06:22.183000+00:00,2017,5,11,2017-04-08,,
GoPro: Let Me Take You To The Mountain,https://www.youtube.com/watch?v=C-y70ZOSzE0,2017-04-08 11:04:13.472000+00:00,2017,5,11,2017-04-08,,
GoPro HERO 3 - Park-Skiing 1| Full HD,https://www.youtube.com/watch?v=bBJ4M2sWAKk,2017-04-08 11:03:54.694000+00:00,2017,5,11,2017-04-08,,
Cunninlynguists - Doin' Alright,https://www.youtube.com/watch?v=w_D0i-xz2Qw,2017-04-08 11:03:25.737000+00:00,2017,5,11,2017-04-08,,
OMFG - Hello,https://www.youtube.com/watch?v=ih2xubMaZWI,2017-04-08 10:59:49.429000+00:00,2017,5,10,2017-04-08,,
JE TESTE LA DANSE CLASSIQUE !!,https://www.youtube.com/watch?v=IhGry_lx56w,2017-04-07 23:57:17.092000+00:00,2017,4,23,2017-04-07,,
COMMENT SONT CES YOUTUBEURS DANS LA VRAIE VIE (Partie 2),https://www.youtube.com/watch?v=N3wyJWVDFUo,2017-04-07 23:30:50.555000+00:00,2017,4,23,2017-04-07,,
DOLF - Fuck it all up (ft. JVZEL),https://www.youtube.com/watch?v=7F8PgqXm36Q,2017-04-07 21:45:32.419000+00:00,2017,4,21,2017-04-07,,
MON BOYFRIEND FAIT MA VOIX OFF !,https://www.youtube.com/watch?v=1oo2OKj-7xM,2017-04-07 21:38:43.493000+00:00,2017,4,21,2017-04-07,,
OVERWATCH RAP BATTLE,https://www.youtube.com/watch?v=_ZPpU7774DQ,2017-04-07 19:54:29.923000+00:00,2017,4,19,2017-04-07,,
une vidéo qui a été supprimée,,2017-04-07 15:03:47.341000+00:00,2017,4,15,2017-04-07,,
[Nam JooHyuk] Kiss Scene Korea,https://www.youtube.com/watch?v=ZTxH9jQEo2s,2017-04-07 15:01:39.376000+00:00,2017,4,15,2017-04-07,,
https://www.youtube.com/watch?v=80ZoxFs0t4Y,https://www.youtube.com/watch?v=80ZoxFs0t4Y,2017-04-07 14:59:54.396000+00:00,2017,4,14,2017-04-07,,
Sistar + Junggiggo + P.O + Nam Joo Hyuk + Lee Jong-Hyuk (Some 썸)MAMA 2014,https://www.youtube.com/watch?v=QQtj1yEkROg,2017-04-07 14:56:41.500000+00:00,2017,4,14,2017-04-07,,
Lee Hyun Woo - One Thing (Moorim School OST) FMV,https://www.youtube.com/watch?v=mG6r9wB7fJo,2017-04-07 14:40:53.430000+00:00,2017,4,14,2017-04-07,,
98 - Top Facts About - Lee Hyun Woo - WillitKimchi,https://www.youtube.com/watch?v=hG958iZO1S0,2017-04-07 14:38:18.810000+00:00,2017,4,14,2017-04-07,,
Lee Hyunwoo ♥ Joy Red Velvet - Eye Contact Moment Cut (The Liar And His Lover),https://www.youtube.com/watch?v=RW0w7Dddlsw,2017-04-07 14:37:39.304000+00:00,2017,4,14,2017-04-07,,
https://www.youtube.com/watch?v=t6hVo2_i_MU,https://www.youtube.com/watch?v=t6hVo2_i_MU,2017-04-07 14:36:47.568000+00:00,2017,4,14,2017-04-07,,
[MV] Akdong Musucian(악동뮤지션) _ I love you(All about my romance(내 연애의 모든 것) OST Part 3),https://www.youtube.com/watch?v=ZuyNe3AmlSk,2017-04-07 14:35:42.718000+00:00,2017,4,14,2017-04-07,,
https://www.youtube.com/watch?v=fCt79mXf-Ss,https://www.youtube.com/watch?v=fCt79mXf-Ss,2017-04-07 14:32:53.286000+00:00,2017,4,14,2017-04-07,,
"Lee Hyun Woo (이현우) - 괜찮아, 난 (I'm Okay) Ver. | The liar and his lover [그녀는 거짓말을 너무 사랑해]",https://www.youtube.com/watch?v=LCh9R-N_Gwc,2017-04-07 14:31:58.761000+00:00,2017,4,14,2017-04-07,,
https://www.youtube.com/watch?v=2Vd7hQRUCqE,https://www.youtube.com/watch?v=2Vd7hQRUCqE,2017-04-07 14:25:06.318000+00:00,2017,4,14,2017-04-07,,
TUTO OUVRIR SON COFFRE AVEC UN CUTTER,https://www.youtube.com/watch?v=ewEC4C9zRW4,2017-04-07 09:19:53.903000+00:00,2017,4,9,2017-04-07,,
VOUS LES MECS (ft. Jeremy) - EMY LTR,https://www.youtube.com/watch?v=xixqdSi65xc,2017-04-07 08:57:05.023000+00:00,2017,4,8,2017-04-07,,
TUTO LEVRES,https://www.youtube.com/watch?v=d7udS63AfSw,2017-04-07 08:55:30.202000+00:00,2017,4,8,2017-04-07,,
TUTO LEVRES,https://www.youtube.com/watch?v=d7udS63AfSw,2017-04-06 19:51:05.084000+00:00,2017,3,19,2017-04-06,,
une vidéo qui a été supprimée,,2017-04-06 18:07:35.570000+00:00,2017,3,18,2017-04-06,,
1ERE MAISON (TUMBLR) 🤑 - Sims 4,https://www.youtube.com/watch?v=qjcyE3So1GY,2017-04-06 17:47:51.997000+00:00,2017,3,17,2017-04-06,,
DRAGUER UNE MEUF,https://www.youtube.com/watch?v=8YzHmlaJ4xQ,2017-04-06 17:29:44.269000+00:00,2017,3,17,2017-04-06,,
MA PLAYLIST ... RUPTURE ! 💔👊 - Horia,https://www.youtube.com/watch?v=gJU6cOPTpdI,2017-04-06 15:52:01.428000+00:00,2017,3,15,2017-04-06,,
https://www.youtube.com/watch?v=sjJgmffNwps,https://www.youtube.com/watch?v=sjJgmffNwps,2017-04-06 15:36:19.141000+00:00,2017,3,15,2017-04-06,,
https://www.youtube.com/watch?v=7GAgJZJvdJ4,https://www.youtube.com/watch?v=7GAgJZJvdJ4,2017-04-06 15:31:41.756000+00:00,2017,3,15,2017-04-06,,
ROOMTOUR,https://www.youtube.com/watch?v=-tSHERy9q-U,2017-04-06 10:52:56.848000+00:00,2017,3,10,2017-04-06,,
SUMMER TRY-ON HAUL,https://www.youtube.com/watch?v=Go72jHC1aHE,2017-04-06 10:50:36.384000+00:00,2017,3,10,2017-04-06,,
MON JOURNAL INTIME (2008) 😱,https://www.youtube.com/watch?v=rFuc7b3yjkQ,2017-04-06 09:34:31.987000+00:00,2017,3,9,2017-04-06,,
TRY ON HAUL ZAFUL #2 • l'arrivé du printemps,https://www.youtube.com/watch?v=bXC2JtsvKW0,2017-04-06 09:25:37.297000+00:00,2017,3,9,2017-04-06,,
MY FIRST TIME!! NAKED DRUNK THOUGHTS!,https://www.youtube.com/watch?v=DH7NGq_THFo,2017-04-06 09:22:13.675000+00:00,2017,3,9,2017-04-06,,
"JE TESTE LA ""RÉALITÉ MIXÉE""",https://www.youtube.com/watch?v=WXFId_kyotI,2017-04-05 21:26:39.162000+00:00,2017,2,21,2017-04-05,,
https://www.youtube.com/watch?v=_UCUA7fMZRs,https://www.youtube.com/watch?v=_UCUA7fMZRs,2017-04-05 18:00:56.863000+00:00,2017,2,18,2017-04-05,,
https://www.youtube.com/watch?v=7HOPfFl1ajc,https://www.youtube.com/watch?v=7HOPfFl1ajc,2017-04-05 17:36:04.363000+00:00,2017,2,17,2017-04-05,,
une vidéo qui a été supprimée,,2017-04-05 17:35:18.877000+00:00,2017,2,17,2017-04-05,,
"JEREMY - CLOCHARD, CACTUS ET NAZI",https://www.youtube.com/watch?v=3OzIN0TZXRU,2017-04-05 17:32:40.879000+00:00,2017,2,17,2017-04-05,,
UNE VIDÉO AVEC MA FAMILLE?!,https://www.youtube.com/watch?v=JCgmKBGOW3U,2017-04-05 17:23:33.422000+00:00,2017,2,17,2017-04-05,,
LA LANGUE CHINOISE - LE RIRE JAUNE,https://www.youtube.com/watch?v=817klzVO48Y,2017-04-05 14:29:38.799000+00:00,2017,2,14,2017-04-05,,
https://www.youtube.com/watch?v=tFNNz-h47nY,https://www.youtube.com/watch?v=tFNNz-h47nY,2017-04-05 14:09:58.915000+00:00,2017,2,14,2017-04-05,,
"Nesma (Les Anges 9): Chirurgie, Pétage de plombs et Mensonges, elle termine Haneia! Ses révélations!",https://www.youtube.com/watch?v=twSedj1pgB4,2017-04-05 13:22:47.272000+00:00,2017,2,13,2017-04-05,,
"VILLA DE RÊVE, BAIN DE MINUIT, VLOG A MIAMI ! 🇺🇸 - HoriaVlog",https://www.youtube.com/watch?v=fWku0HebM7A,2017-04-05 11:24:54.489000+00:00,2017,2,11,2017-04-05,,
LE GRAND DÉBAT (parodie),https://www.youtube.com/watch?v=ZCHGUNagTWg,2017-04-05 11:20:04.420000+00:00,2017,2,11,2017-04-05,,
LOOKBOOK PRINTEMPS ✘  9 LOOKS EN 1 JOUR !,https://www.youtube.com/watch?v=43FABPSND5U,2017-04-05 11:16:28.286000+00:00,2017,2,11,2017-04-05,,
VOUS M'AVEZ FORCÉ À LE FAIRE !,https://www.youtube.com/watch?v=Mfs6Owa1W-Q,2017-04-05 11:14:19.251000+00:00,2017,2,11,2017-04-05,,
"Haneia (Les Anges 9): Cambriolage, Salaire, Rupture avec Guiseppe, Clash avec Nesma, Elle balance!",https://www.youtube.com/watch?v=ju8KHxJsBXs,2017-04-05 08:48:58.805000+00:00,2017,2,8,2017-04-05,,
Virgil (LMSA): Sa relation avec Montaine foirée?! Il accuse Julien et Kevin!,https://www.youtube.com/watch?v=BAQhD_ds-0w,2017-04-05 08:29:51.002000+00:00,2017,2,8,2017-04-05,,
Kim (Les Anges 9) dévoile son plus grand regret dans la vie!,https://www.youtube.com/watch?v=axf5HgNaiKw,2017-04-05 08:25:18.326000+00:00,2017,2,8,2017-04-05,,
CHIT CHAT GRWM - DIOR PARTY,https://www.youtube.com/watch?v=s7ALjzKifeA,2017-04-05 08:24:14.228000+00:00,2017,2,8,2017-04-05,,
QUAND ON ÉTAIT PETITS ! - LE RIRE JAUNE,https://www.youtube.com/watch?v=NoEkihVeDCc,2017-04-05 08:10:36.710000+00:00,2017,2,8,2017-04-05,,
DISNEY PRINCESS : on se transforme !,https://www.youtube.com/watch?v=hum1wNwrRnc,2017-04-05 08:10:26.370000+00:00,2017,2,8,2017-04-05,,
Tuto tresse dans la gova t'as capté,https://www.youtube.com/watch?v=5UQ8sHyPG2M,2017-04-05 08:00:35.675000+00:00,2017,2,8,2017-04-05,,
SI LES PRINCESSES ÉTAIENT PRÉSIDENTES...,https://www.youtube.com/watch?v=mT0tO991VYU,2017-04-04 19:17:57.076000+00:00,2017,1,19,2017-04-04,,
"HAUL PRINTEMPS : PRIMARK, PULL&BEAR, H&M...│PerfectHonesty",https://www.youtube.com/watch?v=fDaLRQ3OwlA,2017-04-04 19:08:06.181000+00:00,2017,1,19,2017-04-04,,
QUE S'EST IL PASSÉ À HOLLYWOOD?,https://www.youtube.com/watch?v=e0FEDf0aGoc,2017-04-04 18:40:18.191000+00:00,2017,1,18,2017-04-04,,
STOP AU HARCÈLEMENT,https://www.youtube.com/watch?v=YhRdjdGNCKE,2017-04-04 18:27:01.984000+00:00,2017,1,18,2017-04-04,,
CE QUI DOIT DISPARAÎTRE EN 2017,https://www.youtube.com/watch?v=MO5AGxeInaM,2017-04-04 18:20:58.850000+00:00,2017,1,18,2017-04-04,,
Thomas (Les Anges 9) dans le bain de Jeremstar - iNTERVIEW,https://www.youtube.com/watch?v=dyHA7MpUaQU,2017-04-04 17:57:57.006000+00:00,2017,1,17,2017-04-04,,
"TEST: TOUT À 99 CENTIMES! (PARTIE 2 HAUL 0,99$)",https://www.youtube.com/watch?v=O51uu7RlLts,2017-04-04 16:31:57.930000+00:00,2017,1,16,2017-04-04,,
LES COUPS DE PIEDS LES PLUS IMPRESSIONANTS !!,https://www.youtube.com/watch?v=T0dOCifWYEs,2017-04-04 16:24:25.685000+00:00,2017,1,16,2017-04-04,,
LES COSMETIQUES NATURELS,https://www.youtube.com/watch?v=nQH-BZ-Uqbg,2017-04-04 16:18:27.997000+00:00,2017,1,16,2017-04-04,,
EYEBROW | Naturel VS On fleek,https://www.youtube.com/watch?v=rmT4mma1E_s,2017-04-04 10:16:43.181000+00:00,2017,1,10,2017-04-04,,
TRY ON - SPRING HAUL,https://www.youtube.com/watch?v=jcjgwE-YWeo,2017-04-04 10:06:30.310000+00:00,2017,1,10,2017-04-04,,
une vidéo qui a été supprimée,,2017-04-04 10:05:04.327000+00:00,2017,1,10,2017-04-04,,
Mensonges et manipulations: La fille avec qui Nikola a trompé Jessica balance TOUT !,https://www.youtube.com/watch?v=0NnU1KZQAgs,2017-04-04 09:54:35.042000+00:00,2017,1,9,2017-04-04,,
Draw My Life - Gabriel Conte,https://www.youtube.com/watch?v=xlQl6L3_acs,2017-04-04 07:23:16.945000+00:00,2017,1,7,2017-04-04,,
NEVER HAVE I EVER FT. JANEL PARRISH | Bethany Mota,https://www.youtube.com/watch?v=Imhjvaq7IFc,2017-04-04 07:18:04.902000+00:00,2017,1,7,2017-04-04,,
https://www.youtube.com/watch?v=q8GIUhCTVAQ,https://www.youtube.com/watch?v=q8GIUhCTVAQ,2017-04-03 17:12:21.410000+00:00,2017,0,17,2017-04-03,,
LES ASIATIQUES SONT TOUS MOCHES?,https://www.youtube.com/watch?v=LW55HXOt1M8,2017-04-03 17:09:57.553000+00:00,2017,0,17,2017-04-03,,
ATTAQUÉE PAR UNE MÉDUSE,https://www.youtube.com/watch?v=VszWPbhWv_s,2017-04-03 16:59:41.806000+00:00,2017,0,16,2017-04-03,,
https://www.youtube.com/watch?v=gqOFlXS5QQs,https://www.youtube.com/watch?v=gqOFlXS5QQs,2017-04-03 14:04:18.669000+00:00,2017,0,14,2017-04-03,,
https://www.youtube.com/watch?v=VknXGPlptF4,https://www.youtube.com/watch?v=VknXGPlptF4,2017-04-03 14:01:12.246000+00:00,2017,0,14,2017-04-03,,
JE REPRODUIS MES ANCIENNES MINIATURES!,https://www.youtube.com/watch?v=gj5Iw0V8hms,2017-04-03 07:52:05.149000+00:00,2017,0,7,2017-04-03,,
MES ABONNÉS SONT COMPLÈTEMENT FOUS !!,https://www.youtube.com/watch?v=qoKXfinwVik,2017-04-02 22:45:37.437000+00:00,2017,6,22,2017-04-02,,
JE PRENDS UN BAIN DE SLIME VERT | Sundy Jules,https://www.youtube.com/watch?v=vw2bIDJkaSg,2017-04-02 22:39:58.375000+00:00,2017,6,22,2017-04-02,,
On a inventé un jeu de OUF ! 😱 🎲,https://www.youtube.com/watch?v=KgX15dZvlVQ,2017-04-02 22:29:26.738000+00:00,2017,6,22,2017-04-02,,
"TEST DE PRODUITS À 99 CENTIMES! (HAUL 0,99$ ONLY)",https://www.youtube.com/watch?v=RRk7XotZcaM,2017-04-02 21:50:58.261000+00:00,2017,6,21,2017-04-02,,
https://www.youtube.com/watch?v=FK8qp8OrnKY,https://www.youtube.com/watch?v=FK8qp8OrnKY,2017-04-02 21:35:10.057000+00:00,2017,6,21,2017-04-02,,
13 REASONS WHY Bande Annonce VF + VOST (Série Adolescente Netflix ),https://www.youtube.com/watch?v=keEw-ggw1qY,2017-04-02 21:04:01.418000+00:00,2017,6,21,2017-04-02,,
LE MASQUE LE PLUS CHER DE SEPHORA ?⎪JENESUISPASJOLIE,https://www.youtube.com/watch?v=Wg_t7-Qiwao,2017-04-01 23:00:00.893000+00:00,2017,5,23,2017-04-01,,
CE MEC... - Sur Terre,https://www.youtube.com/watch?v=ZNE5et82mgE,2017-04-01 22:58:13.344000+00:00,2017,5,22,2017-04-01,,
PETIT HAUL POSÉ,https://www.youtube.com/watch?v=c7JtFAZvUhg,2017-04-01 22:48:13.673000+00:00,2017,5,22,2017-04-01,,
L'Escape Game du Latte Chaud - LE LATTE CHAUD,https://www.youtube.com/watch?v=vja1HdO1bE4,2017-04-01 22:43:07.110000+00:00,2017,5,22,2017-04-01,,
JE M'AUTO GOOGLE,https://www.youtube.com/watch?v=owLwbqEn_ns,2017-04-01 22:34:21.535000+00:00,2017,5,22,2017-04-01,,
une vidéo qui a été supprimée,,2017-03-31 16:35:02.994000+00:00,2017,4,16,2017-03-31,,
Jessica ERRERO,https://www.youtube.com/watch?v=pynzEtT77vk,2017-03-31 16:34:14.650000+00:00,2017,4,16,2017-03-31,,
JE SUIS POSSÉDÉ (PLAYLIST) - SULIVAN GWED,https://www.youtube.com/watch?v=odQ3f5BPsWk,2017-03-31 16:12:07.449000+00:00,2017,4,16,2017-03-31,,
NORMAN - TINDER !,https://www.youtube.com/watch?v=6foH3MFNGjc,2017-03-31 16:04:21.772000+00:00,2017,4,16,2017-03-31,,
LA PRÉPA 2 - LE RIRE JAUNE,https://www.youtube.com/watch?v=cHLSeZUJ268,2017-03-31 15:56:38.994000+00:00,2017,4,15,2017-03-31,,
TRY-ON HAUL | Mes maillots de bain préférés,https://www.youtube.com/watch?v=HTnitnCvnEY,2017-03-31 15:49:09.235000+00:00,2017,4,15,2017-03-31,,
https://www.youtube.com/watch?v=ujNczkbpZVk,https://www.youtube.com/watch?v=ujNczkbpZVk,2017-03-31 15:47:57.710000+00:00,2017,4,15,2017-03-31,,
"QUOI DE BEAU STYLETO ? Déménagement, voyages & meet-up",https://www.youtube.com/watch?v=DpI7L7XQJXc,2017-03-31 15:27:12.927000+00:00,2017,4,15,2017-03-31,,
Manon (LMSA): Relation sexuelle avec Paga? Clash avec Adixia? Elle lâche tout!,https://www.youtube.com/watch?v=K5bFKEOuA4o,2017-03-30 22:01:25.222000+00:00,2017,3,22,2017-03-30,,
"Adixia (LMSA): "" Oui j’ai déjà couché avec des femmes, d’ailleurs avec Stéphanie… """,https://www.youtube.com/watch?v=15G1eSZbzUw,2017-03-30 21:57:09.178000+00:00,2017,3,21,2017-03-30,,
Adixia (LMSA): Déjà trompée par Paga avec Rawell et Manon Marsault? Ses infos Choc!,https://www.youtube.com/watch?v=C2pQ7KgtJVY,2017-03-30 21:56:53.902000+00:00,2017,3,21,2017-03-30,,
"Adixia (LMSA): Tromperies, Dépression, Bisexualité avec...Découvrez la vraie histoire d'Adeline!",https://www.youtube.com/watch?v=QnYX6g9duQ8,2017-03-30 21:54:30.087000+00:00,2017,3,21,2017-03-30,,
MY BOYFRIEND DOES MY VOICEOVER | Parody,https://www.youtube.com/watch?v=2FMiJlbV63Y,2017-03-30 21:17:38.361000+00:00,2017,3,21,2017-03-30,,
JE ME PERDS SUR INSTAGRAM,https://www.youtube.com/watch?v=R4X-MveO1V8,2017-03-30 21:05:55.502000+00:00,2017,3,21,2017-03-30,,
SI LE PRÉSIDENT ÉTAIT YOUTUBEUR - CYPRIEN,https://www.youtube.com/watch?v=7HnVgtAL8DA,2017-03-30 21:01:58.603000+00:00,2017,3,21,2017-03-30,,
https://www.youtube.com/watch?v=qzpanloalnQ,https://www.youtube.com/watch?v=qzpanloalnQ,2017-03-30 06:52:22.061000+00:00,2017,3,6,2017-03-30,,
https://www.youtube.com/watch?v=UpKqbW57WR0,https://www.youtube.com/watch?v=UpKqbW57WR0,2017-03-29 23:06:24.725000+00:00,2017,2,23,2017-03-29,,
JIMMY - ETRE NUL EN AMOUR,https://www.youtube.com/watch?v=77YlIJoB2_U,2017-03-29 23:00:14.184000+00:00,2017,2,23,2017-03-29,,
BONUS #34 - GRATTER DE L'ARGENT,https://www.youtube.com/watch?v=sFr0rPo3VuA,2017-03-29 22:48:23.629000+00:00,2017,2,22,2017-03-29,,
MA PIRE PHOBIE !! (SERPENT GÉANT),https://www.youtube.com/watch?v=0OVgwYerLbA,2017-03-29 22:36:38.156000+00:00,2017,2,22,2017-03-29,,
High School You VS Child You: BIRTHDAY PARTIES | MyLifeAsEva,https://www.youtube.com/watch?v=1iNlN6AEFLk,2017-03-29 17:57:10.870000+00:00,2017,2,17,2017-03-29,,
JE LIS MON HOROSCOPE - SULIVAN GWED,https://www.youtube.com/watch?v=yhWNzMyHXIA,2017-03-29 16:35:49.604000+00:00,2017,2,16,2017-03-29,,
Jay Park - 2ND THOTS Lyrics,https://www.youtube.com/watch?v=h8JEkMGDsXs,2017-03-29 16:02:19.754000+00:00,2017,2,16,2017-03-29,,
VISITE D'UN HÔTEL ABANDONNÉ AU JAPON,https://www.youtube.com/watch?v=gJuC7VDrSGY,2017-03-29 15:51:45.557000+00:00,2017,2,15,2017-03-29,,
TRANSPARENCE - Décoration SIMS 4,https://www.youtube.com/watch?v=UYUbfR46lhc,2017-03-29 15:48:49.702000+00:00,2017,2,15,2017-03-29,,
SIMPLICITY - Décoration Sims 4,https://www.youtube.com/watch?v=lRWVmQYG8XM,2017-03-29 15:46:00.475000+00:00,2017,2,15,2017-03-29,,
SIMPLICITY - Construction Sims 4,https://www.youtube.com/watch?v=XYK90UcILfs,2017-03-29 15:45:04.452000+00:00,2017,2,15,2017-03-29,,
1ERE MAISON (TUMBLR) 🤑 - Sims 4,https://www.youtube.com/watch?v=qjcyE3So1GY,2017-03-29 14:15:59.272000+00:00,2017,2,14,2017-03-29,,
LOFT EN DUPLEX - Création SIMS 4,https://www.youtube.com/watch?v=2lY2k2oXql4,2017-03-29 14:02:43.373000+00:00,2017,2,14,2017-03-29,,
KAT VON D - EVERLASTING LIQUID LIPSTICK | SWATCHS ♡,https://www.youtube.com/watch?v=Qu5W0_VahlQ,2017-03-29 13:55:47.245000+00:00,2017,2,13,2017-03-29,,
Je reçois 3 iPhone 7 Rouge édition limitée ! (Unboxing),https://www.youtube.com/watch?v=-ACzNYVQy2o,2017-03-29 13:49:21.933000+00:00,2017,2,13,2017-03-29,,
APARTMENT TOUR! 2017,https://www.youtube.com/watch?v=2gwj8q3Zu2Y,2017-03-29 13:41:13.132000+00:00,2017,2,13,2017-03-29,,
TEST DES LUNETTES SNAPCHAT!! (TRÈS RARES),https://www.youtube.com/watch?v=tVVSkNzhsE8,2017-03-29 13:33:00.512000+00:00,2017,2,13,2017-03-29,,
https://www.youtube.com/watch?v=3eg3Ek8qRHE,https://www.youtube.com/watch?v=3eg3Ek8qRHE,2017-03-28 20:38:04.177000+00:00,2017,1,20,2017-03-28,,
https://www.youtube.com/watch?v=69NnTquwAO8,https://www.youtube.com/watch?v=69NnTquwAO8,2017-03-28 15:35:21.176000+00:00,2017,1,15,2017-03-28,,
LES CASCADES LES PLUS DINGUES À VELO !!,https://www.youtube.com/watch?v=MgrtH39Aguk,2017-03-28 15:24:42.153000+00:00,2017,1,15,2017-03-28,,
https://www.youtube.com/watch?v=rpl9sZcq22g,https://www.youtube.com/watch?v=rpl9sZcq22g,2017-03-28 15:18:51.849000+00:00,2017,1,15,2017-03-28,,
PEG PRANK ON MY SISTER,https://www.youtube.com/watch?v=ltveAf94Ofs,2017-03-28 15:12:13.792000+00:00,2017,1,15,2017-03-28,,
Buying A CRAZY New House | Zalfie Sims Edition [20],https://www.youtube.com/watch?v=IyzQmLilC3Y,2017-03-28 14:59:30.255000+00:00,2017,1,14,2017-03-28,,
Django - Nuages (Paroles/Lyrics),https://www.youtube.com/watch?v=a5B6IDrcM_w,2017-03-27 21:20:24.654000+00:00,2017,0,21,2017-03-27,,
Brown Smokey - Meikup #3 (avec voix d'Aziatomik),https://www.youtube.com/watch?v=IEJGfWMwTjs,2017-03-27 19:04:23.866000+00:00,2017,0,19,2017-03-27,,
Top Animes -  Meitaku #2,https://www.youtube.com/watch?v=bDaMEorC4PQ,2017-03-27 18:47:15.232000+00:00,2017,0,18,2017-03-27,,
ANTHONIN VS SULIVAN !,https://www.youtube.com/watch?v=5y_Uza2xdLo,2017-03-27 18:39:10.438000+00:00,2017,0,18,2017-03-27,,
수지 SUZY - 행복한 척 LIVE [세로라이브],https://www.youtube.com/watch?v=ZqOg_wqGGWk,2017-03-27 18:38:00.828000+00:00,2017,0,18,2017-03-27,,
ADELE - HELLO (MAXOULEZOZO COVER),https://www.youtube.com/watch?v=F8RCe_w8YMM,2017-03-27 18:36:10.266000+00:00,2017,0,18,2017-03-27,,
이성경 X 박형식 -True colors [세로라이브],https://www.youtube.com/watch?v=8RM1xtA2-IM,2017-03-27 18:33:56.593000+00:00,2017,0,18,2017-03-27,,
cycles ovariens et utérins,https://www.youtube.com/watch?v=yrafK-YmyMA,2017-03-27 18:33:31.849000+00:00,2017,0,18,2017-03-27,,
Ces youtubers que je n'aime PAS !,https://www.youtube.com/watch?v=Uztz89K-JNc,2017-03-26 19:33:07.728000+00:00,2017,6,19,2017-03-26,,
MON NOUVEAU STYLE (Vlog Japon #3),https://www.youtube.com/watch?v=f42xyvczZ3E,2017-03-26 19:22:23.568000+00:00,2017,6,19,2017-03-26,,
J'AI FAIT DU TOBOGAN EN VERRE À 300 MÈTRES DU SOL!,https://www.youtube.com/watch?v=V8166RKdiR4,2017-03-26 19:17:11.270000+00:00,2017,6,19,2017-03-26,,
"[2016 MBC Drama Awards]2016 MBC 연기대상- Nam Juhyeok, Ryu Junyeol 신인상 남자 수상! 20161230",https://www.youtube.com/watch?v=_kbfBgeAJZo,2017-03-26 18:03:27.730000+00:00,2017,6,18,2017-03-26,,
"[2015 MBC  Drama Acting Awards] Lee Sung Kyung the opening stage, 'Finally+Love on top' 20151230",https://www.youtube.com/watch?v=xMqncW00pV8,2017-03-26 17:59:40.078000+00:00,2017,6,17,2017-03-26,,
이성경 - 꺼내먹어요 (Zion. T Cover) [세로라이브] Lee Sung Kyung - Eat (Zion. T Cover),https://www.youtube.com/watch?v=Ezp2zr6jZ8s,2017-03-26 17:58:08.132000+00:00,2017,6,17,2017-03-26,,
Hwarang OST: Park HyungSik - I'll be Here,https://www.youtube.com/watch?v=zdJBmWtBxoY,2017-03-26 17:56:33.356000+00:00,2017,6,17,2017-03-26,,
이성경 X 박형식 -True colors [세로라이브],https://www.youtube.com/watch?v=8RM1xtA2-IM,2017-03-26 17:51:55.603000+00:00,2017,6,17,2017-03-26,,
https://www.youtube.com/watch?v=vkykahD1Oi8,https://www.youtube.com/watch?v=vkykahD1Oi8,2017-03-26 13:11:16.678000+00:00,2017,6,13,2017-03-26,,
une vidéo qui a été supprimée,,2017-03-26 13:09:34.694000+00:00,2017,6,13,2017-03-26,,
Le Maillon Faible spécial Téléréalité : les pires réponses !,https://www.youtube.com/watch?v=2L0PmAqpNJw,2017-03-26 13:08:08.962000+00:00,2017,6,13,2017-03-26,,
Watch Emma Watson Sing 'Bonjour' in New 'Beauty and the Beast' Trailer!,https://www.youtube.com/watch?v=5eMD79qp3W8,2017-03-26 13:06:55.023000+00:00,2017,6,13,2017-03-26,,
Little Mix - Love On The Brain (Rihanna Cover) (Live on the Honda Stage at iHeartRadio),https://www.youtube.com/watch?v=20qlpXsNaXk,2017-03-26 13:03:12.484000+00:00,2017,6,13,2017-03-26,,
"Jessica (LMSA): ""Rayane Bensetti m’a envoyé un message après la diffusion de mon profil sur W9 »",https://www.youtube.com/watch?v=Bf0I5nFIA90,2017-03-26 12:57:49.571000+00:00,2017,6,12,2017-03-26,,
Jessica (Les Marseillais) évoque son salaire dans TPMP,https://www.youtube.com/watch?v=gf7IKXCAIdo,2017-03-26 12:55:08.900000+00:00,2017,6,12,2017-03-26,,
HUGE UNBOXING ! | VLOGMARS 23,https://www.youtube.com/watch?v=t_qqwOMWFzQ,2017-03-26 09:01:50.164000+00:00,2017,6,9,2017-03-26,,
OÙ VA L'ARGENT DES ABONNÉS ? (Vlog Japon #1),https://www.youtube.com/watch?v=fRk-Wgnrxz8,2017-03-26 09:00:49.930000+00:00,2017,6,9,2017-03-26,,
UN DRAW MY LIFE PAS COMME LES AUTRES...,https://www.youtube.com/watch?v=jFjbzsElYr0,2017-03-25 17:24:21.553000+00:00,2017,5,17,2017-03-25,,
une vidéo qui a été supprimée,,2017-03-25 13:09:11.326000+00:00,2017,5,13,2017-03-25,,
